date,medicine_name,category,daily_sales
2024-01-06,Paracetamol,pain,53
2024-01-07,Paracetamol,pain,54
2024-01-08,Paracetamol,pain,29
2024-01-09,Paracetamol,pain,39
2024-01-10,Paracetamol,pain,35
2024-01-11,Paracetamol,pain,27
2024-01-12,Paracetamol,pain,38
2024-01-13,Paracetamol,pain,45
2024-01-14,Paracetamol,pain,49
2024-01-15,Paracetamol,pain,30
2024-01-16,Paracetamol,pain,31
2024-01-17,Paracetamol,pain,25
2024-01-18,Paracetamol,pain,36
2024-01-19,Paracetamol,pain,32
2024-01-20,Paracetamol,pain,34
2024-01-21,Paracetamol,pain,49
2024-01-22,Paracetamol,pain,26
2024-01-23,Paracetamol,pain,38
2024-01-24,Paracetamol,pain,29
2024-01-25,Paracetamol,pain,37
2024-01-26,Paracetamol,pain,26
2024-01-27,Paracetamol,pain,43
2024-01-28,Paracetamol,pain,52
2024-01-29,Paracetamol,pain,39
2024-01-30,Paracetamol,pain,34
2024-01-31,Paracetamol,pain,35
2024-02-01,Paracetamol,pain,26
2024-02-02,Paracetamol,pain,19
2024-02-03,Paracetamol,pain,24
2024-02-04,Paracetamol,pain,38
2024-02-05,Paracetamol,pain,25
2024-02-06,Paracetamol,pain,31
2024-02-07,Paracetamol,pain,20
2024-02-08,Paracetamol,pain,17
2024-02-09,Paracetamol,pain,21
2024-02-10,Paracetamol,pain,24
2024-02-11,Paracetamol,pain,29
2024-02-12,Paracetamol,pain,29
2024-02-13,Paracetamol,pain,31
2024-02-14,Paracetamol,pain,23
2024-02-15,Paracetamol,pain,26
2024-02-16,Paracetamol,pain,30
2024-02-17,Paracetamol,pain,32
2024-02-18,Paracetamol,pain,32
2024-02-19,Paracetamol,pain,31
2024-02-20,Paracetamol,pain,17
2024-02-21,Paracetamol,pain,28
2024-02-22,Paracetamol,pain,19
2024-02-23,Paracetamol,pain,19
2024-02-24,Paracetamol,pain,27
2024-02-25,Paracetamol,pain,41
2024-02-26,Paracetamol,pain,22
2024-02-27,Paracetamol,pain,24
2024-02-28,Paracetamol,pain,20
2024-02-29,Paracetamol,pain,24
2024-03-01,Paracetamol,pain,19
2024-03-02,Paracetamol,pain,27
2024-03-03,Paracetamol,pain,32
2024-03-04,Paracetamol,pain,18
2024-03-05,Paracetamol,pain,25
2024-03-06,Paracetamol,pain,30
2024-03-07,Paracetamol,pain,18
2024-03-08,Paracetamol,pain,26
2024-03-09,Paracetamol,pain,40
2024-03-10,Paracetamol,pain,26
2024-03-11,Paracetamol,pain,20
2024-03-12,Paracetamol,pain,31
2024-03-13,Paracetamol,pain,17
2024-03-14,Paracetamol,pain,29
2024-03-15,Paracetamol,pain,26
2024-03-16,Paracetamol,pain,35
2024-03-17,Paracetamol,pain,41
2024-03-18,Paracetamol,pain,21
2024-03-19,Paracetamol,pain,19
2024-03-20,Paracetamol,pain,27
2024-03-21,Paracetamol,pain,25
2024-03-22,Paracetamol,pain,32
2024-03-23,Paracetamol,pain,36
2024-03-24,Paracetamol,pain,37
2024-03-25,Paracetamol,pain,30
2024-03-26,Paracetamol,pain,18
2024-03-27,Paracetamol,pain,24
2024-03-28,Paracetamol,pain,30
2024-03-29,Paracetamol,pain,23
2024-03-30,Paracetamol,pain,38
2024-03-31,Paracetamol,pain,25
2024-04-01,Paracetamol,pain,31
2024-04-02,Paracetamol,pain,19
2024-04-03,Paracetamol,pain,24
2024-04-04,Paracetamol,pain,30
2024-04-05,Paracetamol,pain,25
2024-04-06,Paracetamol,pain,40
2024-04-07,Paracetamol,pain,26
2024-04-08,Paracetamol,pain,31
2024-04-09,Paracetamol,pain,30
2024-04-10,Paracetamol,pain,20
2024-04-11,Paracetamol,pain,26
2024-04-12,Paracetamol,pain,23
2024-04-13,Paracetamol,pain,24
2024-04-14,Paracetamol,pain,39
2024-04-15,Paracetamol,pain,31
2024-04-16,Paracetamol,pain,22
2024-04-17,Paracetamol,pain,25
2024-04-18,Paracetamol,pain,22
2024-04-19,Paracetamol,pain,31
2024-04-20,Paracetamol,pain,35
2024-04-21,Paracetamol,pain,40
2024-04-22,Paracetamol,pain,24
2024-04-23,Paracetamol,pain,19
2024-04-24,Paracetamol,pain,30
2024-04-25,Paracetamol,pain,25
2024-04-26,Paracetamol,pain,20
2024-04-27,Paracetamol,pain,33
2024-04-28,Paracetamol,pain,36
2024-04-29,Paracetamol,pain,20
2024-04-30,Paracetamol,pain,19
2024-05-01,Paracetamol,pain,22
2024-05-02,Paracetamol,pain,27
2024-05-03,Paracetamol,pain,25
2024-05-04,Paracetamol,pain,30
2024-05-05,Paracetamol,pain,35
2024-05-06,Paracetamol,pain,19
2024-05-07,Paracetamol,pain,20
2024-05-08,Paracetamol,pain,29
2024-05-09,Paracetamol,pain,27
2024-05-10,Paracetamol,pain,19
2024-05-11,Paracetamol,pain,35
2024-05-12,Paracetamol,pain,27
2024-05-13,Paracetamol,pain,24
2024-05-14,Paracetamol,pain,24
2024-05-15,Paracetamol,pain,32
2024-05-16,Paracetamol,pain,29
2024-05-17,Paracetamol,pain,22
2024-05-18,Paracetamol,pain,36
2024-05-19,Paracetamol,pain,33
2024-05-20,Paracetamol,pain,24
2024-05-21,Paracetamol,pain,27
2024-05-22,Paracetamol,pain,20
2024-05-23,Paracetamol,pain,28
2024-05-24,Paracetamol,pain,21
2024-05-25,Paracetamol,pain,36
2024-05-26,Paracetamol,pain,23
2024-05-27,Paracetamol,pain,18
2024-05-28,Paracetamol,pain,18
2024-05-29,Paracetamol,pain,29
2024-05-30,Paracetamol,pain,29
2024-05-31,Paracetamol,pain,31
2024-06-01,Paracetamol,pain,34
2024-06-02,Paracetamol,pain,35
2024-06-03,Paracetamol,pain,26
2024-06-04,Paracetamol,pain,24
2024-06-05,Paracetamol,pain,28
2024-06-06,Paracetamol,pain,32
2024-06-07,Paracetamol,pain,31
2024-06-08,Paracetamol,pain,44
2024-06-09,Paracetamol,pain,42
2024-06-10,Paracetamol,pain,31
2024-06-11,Paracetamol,pain,25
2024-06-12,Paracetamol,pain,24
2024-06-13,Paracetamol,pain,31
2024-06-14,Paracetamol,pain,25
2024-06-15,Paracetamol,pain,33
2024-06-16,Paracetamol,pain,38
2024-06-17,Paracetamol,pain,36
2024-06-18,Paracetamol,pain,35
2024-06-19,Paracetamol,pain,26
2024-06-20,Paracetamol,pain,41
2024-06-21,Paracetamol,pain,30
2024-06-22,Paracetamol,pain,52
2024-06-23,Paracetamol,pain,33
2024-06-24,Paracetamol,pain,38
2024-06-25,Paracetamol,pain,25
2024-06-26,Paracetamol,pain,34
2024-06-27,Paracetamol,pain,34
2024-06-28,Paracetamol,pain,24
2024-06-29,Paracetamol,pain,32
2024-06-30,Paracetamol,pain,44
2024-07-01,Paracetamol,pain,35
2024-07-02,Paracetamol,pain,27
2024-07-03,Paracetamol,pain,32
2024-07-04,Paracetamol,pain,41
2024-07-05,Paracetamol,pain,31
2024-07-06,Paracetamol,pain,33
2024-07-07,Paracetamol,pain,53
2024-07-08,Paracetamol,pain,31
2024-07-09,Paracetamol,pain,23
2024-07-10,Paracetamol,pain,35
2024-07-11,Paracetamol,pain,33
2024-07-12,Paracetamol,pain,35
2024-07-13,Paracetamol,pain,29
2024-07-14,Paracetamol,pain,33
2024-07-15,Paracetamol,pain,32
2024-07-16,Paracetamol,pain,23
2024-07-17,Paracetamol,pain,34
2024-07-18,Paracetamol,pain,29
2024-07-19,Paracetamol,pain,37
2024-07-20,Paracetamol,pain,30
2024-07-21,Paracetamol,pain,48
2024-07-22,Paracetamol,pain,39
2024-07-23,Paracetamol,pain,26
2024-07-24,Paracetamol,pain,33
2024-07-25,Paracetamol,pain,41
2024-07-26,Paracetamol,pain,35
2024-07-27,Paracetamol,pain,46
2024-07-28,Paracetamol,pain,34
2024-07-29,Paracetamol,pain,25
2024-07-30,Paracetamol,pain,33
2024-07-31,Paracetamol,pain,31
2024-08-01,Paracetamol,pain,32
2024-08-02,Paracetamol,pain,41
2024-08-03,Paracetamol,pain,52
2024-08-04,Paracetamol,pain,33
2024-08-05,Paracetamol,pain,32
2024-08-06,Paracetamol,pain,41
2024-08-07,Paracetamol,pain,40
2024-08-08,Paracetamol,pain,35
2024-08-09,Paracetamol,pain,33
2024-08-10,Paracetamol,pain,36
2024-08-11,Paracetamol,pain,51
2024-08-12,Paracetamol,pain,29
2024-08-13,Paracetamol,pain,41
2024-08-14,Paracetamol,pain,23
2024-08-15,Paracetamol,pain,22
2024-08-16,Paracetamol,pain,34
2024-08-17,Paracetamol,pain,40
2024-08-18,Paracetamol,pain,36
2024-08-19,Paracetamol,pain,37
2024-08-20,Paracetamol,pain,34
2024-08-21,Paracetamol,pain,31
2024-08-22,Paracetamol,pain,30
2024-08-23,Paracetamol,pain,23
2024-08-24,Paracetamol,pain,38
2024-08-25,Paracetamol,pain,42
2024-08-26,Paracetamol,pain,33
2024-08-27,Paracetamol,pain,30
2024-08-28,Paracetamol,pain,39
2024-08-29,Paracetamol,pain,24
2024-08-30,Paracetamol,pain,28
2024-08-31,Paracetamol,pain,51
2024-09-01,Paracetamol,pain,39
2024-09-02,Paracetamol,pain,21
2024-09-03,Paracetamol,pain,19
2024-09-04,Paracetamol,pain,17
2024-09-05,Paracetamol,pain,22
2024-09-06,Paracetamol,pain,28
2024-09-07,Paracetamol,pain,32
2024-09-08,Paracetamol,pain,37
2024-09-09,Paracetamol,pain,22
2024-09-10,Paracetamol,pain,26
2024-09-11,Paracetamol,pain,25
2024-09-12,Paracetamol,pain,27
2024-09-13,Paracetamol,pain,23
2024-09-14,Paracetamol,pain,29
2024-09-15,Paracetamol,pain,28
2024-09-16,Paracetamol,pain,24
2024-09-17,Paracetamol,pain,27
2024-09-18,Paracetamol,pain,22
2024-09-19,Paracetamol,pain,25
2024-09-20,Paracetamol,pain,27
2024-09-21,Paracetamol,pain,27
2024-09-22,Paracetamol,pain,32
2024-09-23,Paracetamol,pain,18
2024-09-24,Paracetamol,pain,30
2024-09-25,Paracetamol,pain,21
2024-09-26,Paracetamol,pain,22
2022-01-01,Dolo 650,pain,29
2022-01-02,Dolo 650,pain,23
2022-01-03,Dolo 650,pain,21
2022-01-04,Dolo 650,pain,19
2022-01-05,Dolo 650,pain,20
2022-01-06,Dolo 650,pain,18
2022-01-07,Dolo 650,pain,20
2022-01-08,Dolo 650,pain,36
2022-01-09,Dolo 650,pain,29
2022-01-10,Dolo 650,pain,20
2022-01-11,Dolo 650,pain,30
2022-01-12,Dolo 650,pain,22
2022-01-13,Dolo 650,pain,23
2022-01-14,Dolo 650,pain,25
2022-01-15,Dolo 650,pain,41
2022-01-16,Dolo 650,pain,37
2022-01-17,Dolo 650,pain,27
2022-01-18,Dolo 650,pain,30
2022-01-19,Dolo 650,pain,28
2022-01-20,Dolo 650,pain,24
2022-01-21,Dolo 650,pain,32
2022-01-22,Dolo 650,pain,35
2022-01-23,Dolo 650,pain,32
2022-01-24,Dolo 650,pain,32
2022-01-25,Dolo 650,pain,18
2022-01-26,Dolo 650,pain,18
2022-01-27,Dolo 650,pain,32
2022-01-28,Dolo 650,pain,18
2022-01-29,Dolo 650,pain,43
2022-01-30,Dolo 650,pain,27
2022-01-31,Dolo 650,pain,25
2022-02-01,Dolo 650,pain,15
2022-02-02,Dolo 650,pain,24
2022-02-03,Dolo 650,pain,18
2022-02-04,Dolo 650,pain,22
2022-02-05,Dolo 650,pain,25
2022-02-06,Dolo 650,pain,24
2022-02-07,Dolo 650,pain,19
2022-02-08,Dolo 650,pain,24
2022-02-09,Dolo 650,pain,25
2022-02-10,Dolo 650,pain,24
2022-02-11,Dolo 650,pain,16
2022-02-12,Dolo 650,pain,31
2022-02-13,Dolo 650,pain,33
2022-02-14,Dolo 650,pain,25
2022-02-15,Dolo 650,pain,24
2022-02-16,Dolo 650,pain,14
2022-02-17,Dolo 650,pain,23
2022-02-18,Dolo 650,pain,22
2022-02-19,Dolo 650,pain,22
2022-02-20,Dolo 650,pain,29
2022-02-21,Dolo 650,pain,18
2022-02-22,Dolo 650,pain,23
2022-02-23,Dolo 650,pain,18
2022-02-24,Dolo 650,pain,17
2022-02-25,Dolo 650,pain,16
2022-02-26,Dolo 650,pain,23
2022-02-27,Dolo 650,pain,26
2022-02-28,Dolo 650,pain,23
2022-03-01,Dolo 650,pain,25
2022-03-02,Dolo 650,pain,23
2022-03-03,Dolo 650,pain,15
2022-03-04,Dolo 650,pain,19
2022-03-05,Dolo 650,pain,23
2022-03-06,Dolo 650,pain,22
2022-03-07,Dolo 650,pain,25
2022-03-08,Dolo 650,pain,22
2022-03-09,Dolo 650,pain,18
2022-03-10,Dolo 650,pain,24
2022-03-11,Dolo 650,pain,24
2022-03-12,Dolo 650,pain,26
2022-03-13,Dolo 650,pain,28
2022-03-14,Dolo 650,pain,22
2022-03-15,Dolo 650,pain,18
2022-03-16,Dolo 650,pain,22
2022-03-17,Dolo 650,pain,20
2022-03-18,Dolo 650,pain,21
2022-03-19,Dolo 650,pain,18
2022-03-20,Dolo 650,pain,21
2022-03-21,Dolo 650,pain,17
2022-03-22,Dolo 650,pain,20
2022-03-23,Dolo 650,pain,21
2022-03-24,Dolo 650,pain,18
2022-03-25,Dolo 650,pain,23
2022-03-26,Dolo 650,pain,33
2022-03-27,Dolo 650,pain,20
2022-03-28,Dolo 650,pain,16
2022-03-29,Dolo 650,pain,23
2022-03-30,Dolo 650,pain,21
2022-03-31,Dolo 650,pain,18
2022-04-01,Dolo 650,pain,22
2022-04-02,Dolo 650,pain,28
2022-04-03,Dolo 650,pain,23
2022-04-04,Dolo 650,pain,18
2022-04-05,Dolo 650,pain,20
2022-04-06,Dolo 650,pain,22
2022-04-07,Dolo 650,pain,22
2022-04-08,Dolo 650,pain,15
2022-04-09,Dolo 650,pain,27
2022-04-10,Dolo 650,pain,31
2022-04-11,Dolo 650,pain,16
2022-04-12,Dolo 650,pain,22
2022-04-13,Dolo 650,pain,25
2022-04-14,Dolo 650,pain,14
2022-04-15,Dolo 650,pain,21
2022-04-16,Dolo 650,pain,26
2022-04-17,Dolo 650,pain,23
2022-04-18,Dolo 650,pain,15
2022-04-19,Dolo 650,pain,15
2022-04-20,Dolo 650,pain,21
2022-04-21,Dolo 650,pain,19
2022-04-22,Dolo 650,pain,25
2022-04-23,Dolo 650,pain,21
2022-04-24,Dolo 650,pain,20
2022-04-25,Dolo 650,pain,24
2022-04-26,Dolo 650,pain,16
2022-04-27,Dolo 650,pain,22
2022-04-28,Dolo 650,pain,15
2022-04-29,Dolo 650,pain,25
2022-04-30,Dolo 650,pain,22
2022-05-01,Dolo 650,pain,32
2022-05-02,Dolo 650,pain,16
2022-05-03,Dolo 650,pain,16
2022-05-04,Dolo 650,pain,15
2022-05-05,Dolo 650,pain,16
2022-05-06,Dolo 650,pain,25
2022-05-07,Dolo 650,pain,22
2022-05-08,Dolo 650,pain,21
2022-05-09,Dolo 650,pain,18
2022-05-10,Dolo 650,pain,15
2022-05-11,Dolo 650,pain,21
2022-05-12,Dolo 650,pain,22
2022-05-13,Dolo 650,pain,19
2022-05-14,Dolo 650,pain,33
2022-05-15,Dolo 650,pain,27
2022-05-16,Dolo 650,pain,16
2022-05-17,Dolo 650,pain,20
2022-05-18,Dolo 650,pain,15
2022-05-19,Dolo 650,pain,19
2022-05-20,Dolo 650,pain,14
2022-05-21,Dolo 650,pain,27
2022-05-22,Dolo 650,pain,22
2022-05-23,Dolo 650,pain,25
2022-05-24,Dolo 650,pain,16
2022-05-25,Dolo 650,pain,21
2022-05-26,Dolo 650,pain,20
2022-05-27,Dolo 650,pain,14
2022-05-28,Dolo 650,pain,31
2022-05-29,Dolo 650,pain,28
2022-05-30,Dolo 650,pain,15
2022-05-31,Dolo 650,pain,22
2022-06-01,Dolo 650,pain,20
2022-06-02,Dolo 650,pain,22
2022-06-03,Dolo 650,pain,21
2022-06-04,Dolo 650,pain,36
2022-06-05,Dolo 650,pain,33
2022-06-06,Dolo 650,pain,29
2022-06-07,Dolo 650,pain,24
2022-06-08,Dolo 650,pain,25
2022-06-09,Dolo 650,pain,32
2022-06-10,Dolo 650,pain,27
2022-06-11,Dolo 650,pain,41
2022-06-12,Dolo 650,pain,38
2022-06-13,Dolo 650,pain,24
2022-06-14,Dolo 650,pain,22
2022-06-15,Dolo 650,pain,30
2022-06-16,Dolo 650,pain,29
2022-06-17,Dolo 650,pain,21
2022-06-18,Dolo 650,pain,28
2022-06-19,Dolo 650,pain,33
2022-06-20,Dolo 650,pain,18
2022-06-21,Dolo 650,pain,24
2022-06-22,Dolo 650,pain,20
2022-06-23,Dolo 650,pain,21
2022-06-24,Dolo 650,pain,25
2022-06-25,Dolo 650,pain,36
2022-06-26,Dolo 650,pain,41
2022-06-27,Dolo 650,pain,28
2022-06-28,Dolo 650,pain,24
2022-06-29,Dolo 650,pain,26
2022-06-30,Dolo 650,pain,24
2022-07-01,Dolo 650,pain,23
2022-07-02,Dolo 650,pain,43
2022-07-03,Dolo 650,pain,25
2022-07-04,Dolo 650,pain,22
2022-07-05,Dolo 650,pain,30
2022-07-06,Dolo 650,pain,25
2022-07-07,Dolo 650,pain,25
2022-07-08,Dolo 650,pain,27
2022-07-09,Dolo 650,pain,34
2022-07-10,Dolo 650,pain,25
2022-07-11,Dolo 650,pain,32
2022-07-12,Dolo 650,pain,26
2022-07-13,Dolo 650,pain,26
2022-07-14,Dolo 650,pain,30
2022-07-15,Dolo 650,pain,32
2022-07-16,Dolo 650,pain,29
2022-07-17,Dolo 650,pain,25
2022-07-18,Dolo 650,pain,31
2022-07-19,Dolo 650,pain,18
2022-07-20,Dolo 650,pain,25
2022-07-21,Dolo 650,pain,22
2022-07-22,Dolo 650,pain,30
2022-07-23,Dolo 650,pain,25
2022-07-24,Dolo 650,pain,26
2022-07-25,Dolo 650,pain,24
2022-07-26,Dolo 650,pain,20
2022-07-27,Dolo 650,pain,29
2022-07-28,Dolo 650,pain,25
2022-07-29,Dolo 650,pain,22
2022-07-30,Dolo 650,pain,28
2022-07-31,Dolo 650,pain,37
2022-08-01,Dolo 650,pain,29
2022-08-02,Dolo 650,pain,31
2022-08-03,Dolo 650,pain,30
2022-08-04,Dolo 650,pain,22
2022-08-05,Dolo 650,pain,27
2022-08-06,Dolo 650,pain,24
2022-08-07,Dolo 650,pain,40
2022-08-08,Dolo 650,pain,30
2022-08-09,Dolo 650,pain,19
2022-08-10,Dolo 650,pain,21
2022-08-11,Dolo 650,pain,28
2022-08-12,Dolo 650,pain,33
2022-08-13,Dolo 650,pain,40
2022-08-14,Dolo 650,pain,24
2022-08-15,Dolo 650,pain,24
2022-08-16,Dolo 650,pain,30
2022-08-17,Dolo 650,pain,23
2022-08-18,Dolo 650,pain,31
2022-08-19,Dolo 650,pain,22
2022-08-20,Dolo 650,pain,39
2022-08-21,Dolo 650,pain,33
2022-08-22,Dolo 650,pain,28
2022-08-23,Dolo 650,pain,22
2022-08-24,Dolo 650,pain,32
2022-08-25,Dolo 650,pain,33
2022-08-26,Dolo 650,pain,25
2022-08-27,Dolo 650,pain,36
2022-08-28,Dolo 650,pain,27
2022-08-29,Dolo 650,pain,18
2022-08-30,Dolo 650,pain,18
2022-08-31,Dolo 650,pain,28
2022-09-01,Dolo 650,pain,19
2022-09-02,Dolo 650,pain,16
2022-09-03,Dolo 650,pain,19
2022-09-04,Dolo 650,pain,32
2022-09-05,Dolo 650,pain,14
2022-09-06,Dolo 650,pain,18
2022-09-07,Dolo 650,pain,25
2022-09-08,Dolo 650,pain,15
2022-09-09,Dolo 650,pain,22
2022-09-10,Dolo 650,pain,23
2022-09-11,Dolo 650,pain,32
2022-09-12,Dolo 650,pain,22
2022-09-13,Dolo 650,pain,25
2022-09-14,Dolo 650,pain,17
2022-09-15,Dolo 650,pain,16
2022-09-16,Dolo 650,pain,24
2022-09-17,Dolo 650,pain,20
2022-09-18,Dolo 650,pain,19
2022-09-19,Dolo 650,pain,24
2022-09-20,Dolo 650,pain,20
2022-09-21,Dolo 650,pain,15
2022-09-22,Dolo 650,pain,21
2022-09-23,Dolo 650,pain,15
2022-09-24,Dolo 650,pain,23
2022-09-25,Dolo 650,pain,21
2022-09-26,Dolo 650,pain,17
2022-09-27,Dolo 650,pain,25
2022-09-28,Dolo 650,pain,22
2022-09-29,Dolo 650,pain,24
2022-09-30,Dolo 650,pain,22
2022-10-01,Dolo 650,pain,30
2022-10-02,Dolo 650,pain,29
2022-10-03,Dolo 650,pain,18
2022-10-04,Dolo 650,pain,24
2022-10-05,Dolo 650,pain,23
2022-10-06,Dolo 650,pain,16
2022-10-07,Dolo 650,pain,25
2022-10-08,Dolo 650,pain,22
2022-10-09,Dolo 650,pain,23
2022-10-10,Dolo 650,pain,24
2022-10-11,Dolo 650,pain,22
2022-10-12,Dolo 650,pain,25
2022-10-13,Dolo 650,pain,24
2022-10-14,Dolo 650,pain,15
2022-10-15,Dolo 650,pain,23
2022-10-16,Dolo 650,pain,25
2022-10-17,Dolo 650,pain,20
2022-10-18,Dolo 650,pain,15
2022-10-19,Dolo 650,pain,18
2022-10-20,Dolo 650,pain,24
2022-10-21,Dolo 650,pain,17
2022-10-22,Dolo 650,pain,22
2022-10-23,Dolo 650,pain,19
2022-10-24,Dolo 650,pain,20
2022-10-25,Dolo 650,pain,23
2022-10-26,Dolo 650,pain,18
2022-10-27,Dolo 650,pain,14
2022-10-28,Dolo 650,pain,17
2022-10-29,Dolo 650,pain,32
2022-10-30,Dolo 650,pain,22
2022-10-31,Dolo 650,pain,21
2022-11-01,Dolo 650,pain,19
2022-11-02,Dolo 650,pain,22
2022-11-03,Dolo 650,pain,14
2022-11-04,Dolo 650,pain,24
2022-11-05,Dolo 650,pain,22
2022-11-06,Dolo 650,pain,22
2022-11-07,Dolo 650,pain,14
2022-11-08,Dolo 650,pain,20
2022-11-09,Dolo 650,pain,14
2022-11-10,Dolo 650,pain,25
2022-11-11,Dolo 650,pain,17
2022-11-12,Dolo 650,pain,23
2022-11-13,Dolo 650,pain,23
2022-11-14,Dolo 650,pain,16
2022-11-15,Dolo 650,pain,16
2022-11-16,Dolo 650,pain,25
2022-11-17,Dolo 650,pain,17
2022-11-18,Dolo 650,pain,15
2022-11-19,Dolo 650,pain,27
2022-11-20,Dolo 650,pain,19
2022-11-21,Dolo 650,pain,25
2022-11-22,Dolo 650,pain,21
2022-11-23,Dolo 650,pain,19
2022-11-24,Dolo 650,pain,23
2022-11-25,Dolo 650,pain,20
2022-11-26,Dolo 650,pain,18
2022-11-27,Dolo 650,pain,19
2022-11-28,Dolo 650,pain,16
2022-11-29,Dolo 650,pain,17
2022-11-30,Dolo 650,pain,16
2022-12-01,Dolo 650,pain,26
2022-12-02,Dolo 650,pain,29
2022-12-03,Dolo 650,pain,31
2022-12-04,Dolo 650,pain,24
2022-12-05,Dolo 650,pain,24
2022-12-06,Dolo 650,pain,29
2022-12-07,Dolo 650,pain,29
2022-12-08,Dolo 650,pain,27
2022-12-09,Dolo 650,pain,26
2022-12-10,Dolo 650,pain,42
2022-12-11,Dolo 650,pain,35
2022-12-12,Dolo 650,pain,20
2022-12-13,Dolo 650,pain,26
2022-12-14,Dolo 650,pain,23
2022-12-15,Dolo 650,pain,28
2022-12-16,Dolo 650,pain,27
2022-12-17,Dolo 650,pain,37
2022-12-18,Dolo 650,pain,25
2022-12-19,Dolo 650,pain,25
2022-12-20,Dolo 650,pain,25
2022-12-21,Dolo 650,pain,24
2022-12-22,Dolo 650,pain,23
2022-12-23,Dolo 650,pain,30
2022-12-24,Dolo 650,pain,42
2022-12-25,Dolo 650,pain,27
2022-12-26,Dolo 650,pain,19
2022-12-27,Dolo 650,pain,23
2022-12-28,Dolo 650,pain,19
2022-12-29,Dolo 650,pain,30
2022-12-30,Dolo 650,pain,29
2022-12-31,Dolo 650,pain,32
2023-01-01,Dolo 650,pain,26
2023-01-02,Dolo 650,pain,28
2023-01-03,Dolo 650,pain,26
2023-01-04,Dolo 650,pain,30
2023-01-05,Dolo 650,pain,26
2023-01-06,Dolo 650,pain,21
2023-01-07,Dolo 650,pain,42
2023-01-08,Dolo 650,pain,24
2023-01-09,Dolo 650,pain,30
2023-01-10,Dolo 650,pain,32
2023-01-11,Dolo 650,pain,18
2023-01-12,Dolo 650,pain,27
2023-01-13,Dolo 650,pain,19
2023-01-14,Dolo 650,pain,34
2023-01-15,Dolo 650,pain,27
2023-01-16,Dolo 650,pain,27
2023-01-17,Dolo 650,pain,20
2023-01-18,Dolo 650,pain,32
2023-01-19,Dolo 650,pain,26
2023-01-20,Dolo 650,pain,30
2023-01-21,Dolo 650,pain,33
2023-01-22,Dolo 650,pain,31
2023-01-23,Dolo 650,pain,32
2023-01-24,Dolo 650,pain,31
2023-01-25,Dolo 650,pain,26
2023-01-26,Dolo 650,pain,25
2023-01-27,Dolo 650,pain,27
2023-01-28,Dolo 650,pain,38
2023-01-29,Dolo 650,pain,37
2023-01-30,Dolo 650,pain,21
2023-01-31,Dolo 650,pain,21
2023-02-01,Dolo 650,pain,18
2023-02-02,Dolo 650,pain,22
2023-02-03,Dolo 650,pain,22
2023-02-04,Dolo 650,pain,28
2023-02-05,Dolo 650,pain,21
2023-02-06,Dolo 650,pain,18
2023-02-07,Dolo 650,pain,25
2023-02-08,Dolo 650,pain,23
2023-02-09,Dolo 650,pain,20
2023-02-10,Dolo 650,pain,18
2023-02-11,Dolo 650,pain,33
2023-02-12,Dolo 650,pain,30
2023-02-13,Dolo 650,pain,19
2023-02-14,Dolo 650,pain,22
2023-02-15,Dolo 650,pain,18
2023-02-16,Dolo 650,pain,24
2023-02-17,Dolo 650,pain,20
2023-02-18,Dolo 650,pain,29
2023-02-19,Dolo 650,pain,19
2023-02-20,Dolo 650,pain,20
2023-02-21,Dolo 650,pain,14
2023-02-22,Dolo 650,pain,22
2023-02-23,Dolo 650,pain,20
2023-02-24,Dolo 650,pain,23
2023-02-25,Dolo 650,pain,24
2023-02-26,Dolo 650,pain,33
2023-02-27,Dolo 650,pain,20
2023-02-28,Dolo 650,pain,21
2023-03-01,Dolo 650,pain,22
2023-03-02,Dolo 650,pain,22
2023-03-03,Dolo 650,pain,19
2023-03-04,Dolo 650,pain,21
2023-03-05,Dolo 650,pain,27
2023-03-06,Dolo 650,pain,14
2023-03-07,Dolo 650,pain,22
2023-03-08,Dolo 650,pain,24
2023-03-09,Dolo 650,pain,19
2023-03-10,Dolo 650,pain,15
2023-03-11,Dolo 650,pain,28
2023-03-12,Dolo 650,pain,20
2023-03-13,Dolo 650,pain,16
2023-03-14,Dolo 650,pain,17
2023-03-15,Dolo 650,pain,17
2023-03-16,Dolo 650,pain,18
2023-03-17,Dolo 650,pain,20
2023-03-18,Dolo 650,pain,33
2023-03-19,Dolo 650,pain,26
2023-03-20,Dolo 650,pain,21
2023-03-21,Dolo 650,pain,18
2023-03-22,Dolo 650,pain,19
2023-03-23,Dolo 650,pain,24
2023-03-24,Dolo 650,pain,21
2023-03-25,Dolo 650,pain,19
2023-03-26,Dolo 650,pain,29
2023-03-27,Dolo 650,pain,19
2023-03-28,Dolo 650,pain,19
2023-03-29,Dolo 650,pain,17
2023-03-30,Dolo 650,pain,25
2023-03-31,Dolo 650,pain,18
2023-04-01,Dolo 650,pain,26
2023-04-02,Dolo 650,pain,23
2023-04-03,Dolo 650,pain,19
2023-04-04,Dolo 650,pain,15
2023-04-05,Dolo 650,pain,17
2023-04-06,Dolo 650,pain,18
2023-04-07,Dolo 650,pain,15
2023-04-08,Dolo 650,pain,26
2023-04-09,Dolo 650,pain,33
2023-04-10,Dolo 650,pain,19
2023-04-11,Dolo 650,pain,23
2023-04-12,Dolo 650,pain,18
2023-04-13,Dolo 650,pain,18
2023-04-14,Dolo 650,pain,24
2023-04-15,Dolo 650,pain,21
2023-04-16,Dolo 650,pain,24
